8069399,-4.0751257,1.1603869,8.707093
8069409,-4.101471,1.2825329,8.7334385
8069419,-4.1685314,1.284928,8.702304
8069519,-4.3002577,1.1400293,8.837622
8069529,-4.206852,1.0442286,8.868757
8069539,-4.2655296,0.9903406,9.026829
8069549,-4.184099,1.0562036,8.842412
8069559,-4.190087,1.1891272,8.772957
8069569,-4.2787023,1.3627661,8.725056
8069579,-4.2200246,1.4418018,8.608898
8069589,-4.2272096,1.2525952,8.692723
8069599,-4.336183,1.0837463,8.738229
8069609,-4.235592,1.1472144,8.889115
8069619,-4.269122,1.0502161,8.861572
8069629,-4.211642,1.0645862,8.814869
8069639,-4.2727146,1.2406201,8.770561
8069649,-4.343368,1.3316308,8.777746
8069659,-4.4008484,1.2502002,8.63165
8069669,-4.3122325,1.0526111,8.9022875
8069679,-4.277505,1.2130774,8.823252
8069689,-4.291875,1.2537928,8.649613
8069700,-4.3373804,1.3364209,8.632848
8069710,-4.2858872,1.3735437,8.509504
8069720,-4.3134303,1.3364209,8.49274
8069730,-4.3541455,1.223855,8.592133
8069740,-4.333788,1.353186,8.663983
8069750,-4.381688,1.284928,8.652008
8069760,-4.421206,1.2226574,8.5645895
8069770,-4.336183,1.2022998,8.612491
8069780,-4.357738,1.346001,8.634046
8069790,-4.357738,1.2741504,8.570578
8069800,-4.3912683,1.228645,8.666378
8069810,-4.2020617,1.1663746,8.759784
8069820,-4.3122325,1.2142749,8.747808
8069830,-4.155359,1.2537928,8.728649
8069840,-4.176914,1.3783337,8.708291
8069850,-4.27032,1.5196398,8.640033
8069860,-4.28469,1.6357983,8.466394
8069870,-4.387676,1.52922,8.491542
8069880,-4.446354,1.4861096,8.640033
8069890,-4.435576,1.1687695,8.739427
8069900,-4.528982,0.97716796,8.774154
8069910,-4.491859,1.1508069,8.60291
8069920,-4.6271777,1.6034656,8.392148
8069930,-4.7864466,1.9136206,8.095166
8069940,-4.9576902,1.9974463,7.9155397
8069950,-5.003196,1.7483642,7.7610607
8069960,-5.1373167,1.4310242,7.68442
8069970,-5.4259167,1.5280224,7.582632
8069980,-5.7001467,1.6549585,6.72282
8069990,-6.234236,1.5483801,5.7025414
8070000,-6.9455566,1.0178833,5.060676
8070010,-6.9192114,0.33889526,4.9361353
8070020,-6.883286,-0.5137317,5.0798364
8070030,-6.497688,-1.4908997,5.007986
8070040,-6.2809386,-2.757865,4.3840833
8070050,-5.760022,-3.6643798,3.4691858
8070060,-5.0989966,-4.252357,2.567461
8070070,-4.1805067,-4.8547044,1.7435743
8070081,-2.8812084,-5.419929,1.1424243
8070091,-1.463357,-6.3180614,-0.10777588
8070101,-0.43469605,-7.868837,-1.6741186
8070111,0.48259643,-9.614806,-3.5039136
8070121,1.4238391,-10.177635,-4.061953
8070131,2.379452,-12.001443,-3.8068836
8070141,3.190166,-14.882651,-2.8836036
8070151,4.2655296,-16.971107,0.014370117
8070161,4.214037,-17.682428,5.436694
8070171,3.3650024,-17.7926,9.971663
8070181,2.9937744,-16.99386,8.024513
8070191,3.3254845,-14.765295,3.2739916
8070201,4.6523256,-10.581196,-0.014370117
8070211,5.54926,-6.724017,-0.09939331
8070221,5.4319043,-4.575685,-1.2502002
8070231,3.4967284,-3.7050953,-2.2321582
8070241,0.57001466,-4.509822,-1.3148657
8070251,-2.6860144,-7.1850586,-2.2237756
8070261,-3.9972875,-10.214758,-3.1231055
8070271,-4.0487804,-12.528347,-2.3531067
8070281,-2.863246,-11.433824,-0.040715333
8070291,-3.9733374,-13.832436,12.251722
8070301,-3.4440382,-13.093572,6.580316
8070311,-7.812554,-11.389515,8.729846
8070321,-8.517887,-7.7933936,7.0808754
8070331,-10.317744,-8.374186,7.010222
8070341,-9.320218,-12.135564,3.5685792
8070351,-4.8966174,-12.827724,6.023474
8070361,0.23830444,-11.573932,6.108497
8070371,1.7483642,-9.425599,6.1683726
8070381,0.53289187,-6.995852,5.836663
8070391,-3.605702,-7.2221813,1.5890955
8070401,-7.550299,-8.649613,1.6801062
8070411,-9.447155,-10.801538,-1.7495618
8070421,-9.690249,-12.662468,1.233435
8070431,-4.990023,-12.458892,-5.2019825
8070441,-4.6547203,-12.340338,-6.619834
8070451,-5.271438,-8.273595,-8.404123
8070461,-4.6822634,-6.3743443,-14.196478
8070471,-8.834029,-5.845045,-15.496974
8070481,-11.9056425,-8.228089,-15.766414
8070491,-14.45993,-14.511423,-16.088543
8070501,-14.1425905,-15.179634,-14.620397
8070511,-10.659035,-9.78126,-17.972227
8070521,-12.785811,-6.8581386,-9.780063
8070531,-11.249407,-7.570657,-9.069939
8070541,-10.250684,-7.3658824,-8.757389
8070551,-7.4329433,-2.738705,-4.1864944
8070561,-4.140989,-4.2200246,0.020357667
8070571,1.1999048,-6.9383717,-1.4956897
8070582,4.094286,-5.7875648,-0.9675879
8070592,4.1314087,-11.809841,8.538244
8070602,7.6940002,-8.077204,8.278385
8070612,5.452262,-8.370593,3.629652
8070622,0.98794556,-8.678353,-1.6681311
8070632,-1.0538086,-4.0020776,-3.873944
8070642,-3.0895753,-2.7782226,-6.507268
8070652,-2.9183314,-4.29427,-9.553733
8070662,-5.2091675,-7.618557,-6.109695
8070672,-5.6223083,-8.89151,-0.43110353
8070682,-8.181387,-8.737031,-2.4884253
8070692,-10.605146,-11.067386,-5.3373013
8070702,-11.085348,-12.923526,-15.130536
8070712,-18.645227,-20.510948,-17.366287
8070722,-18.462008,-20.973186,-10.3931875
8070732,-6.6066613,-12.468472,-16.932789
8070742,-4.191284,-7.707173,-15.998731
8070752,-4.1733217,-4.096681,-11.432626
8070762,-0.58198977,-1.2933105,-8.202942
8070772,2.2800586,-1.0502161,-8.344248
8070782,1.1508069,-2.7854078,-8.510702
8070805,-2.3207738,-3.2368689,-7.8329115
8070815,-5.180427,-3.4188905,-7.474856
8070825,-6.10251,-5.2558703,-7.0724926
8070835,-6.7431774,-7.0257897,-4.5864625
8070845,-7.013815,-9.21364,-3.1841784
8070855,-7.8496766,-11.981085,-1.9100281
8070865,-7.796986,-14.983242,-3.4560132
8070875,-7.1048255,-15.916102,-9.455537
8070885,-5.2007847,-12.87323,-10.554852
8070895,-3.4919386,-7.066505,-10.384805
8070905,-2.5734484,-0.37482056,-9.621991
8070915,-1.2705579,2.5171654,-9.147778
8070925,-2.9171338,-2.882406,-7.0437527
8070935,-6.239026,-10.236314,-0.11615845
8070945,-4.214037,-11.381133,-0.12573853
8070955,-0.5017566,-10.927277,1.7423767
8070965,-0.19040406,-8.134684,0.59156984
8070975,-2.0010388,-5.124144,1.4573693
8070985,-3.1674132,-2.7159522,3.5625916
8070996,-4.0882983,-2.4704626,5.9001307
8071006,-3.8607714,-3.4440382,7.219786
8071016,-3.3470397,-4.9301476,7.0700974
8071026,-3.4069152,-3.923042,4.526587
8071036,-1.6142431,0.69575316,-3.1422656
8071046,-1.3627661,-1.1220666,-14.11864
8071056,-4.477489,-6.3959,-13.169015
8071066,-7.100035,-14.186898,-9.271121
8071076,-11.872112,-22.641317,-3.0009594
8071086,-11.809841,-24.593258,5.18881
8071096,-9.612411,-25.976381,11.522439
8071106,-3.3805702,-18.150656,7.1922436
8071116,-0.79514647,-6.1839404,2.0369642
8071126,-7.1778736,7.938292,-7.2389464
8071136,-3.4572108,9.448352,-10.999127
8071146,-5.630691,-1.4489868,-0.6730005
8071156,-9.613608,-13.712685,-0.3293152
8071166,-7.532336,-16.917221,-2.271676
8071176,-5.124144,-17.189054,-1.0897338
8071186,-5.659431,-18.563797,0.6059399
8071196,-3.6895275,-11.133248,-3.1566358
8071206,-3.4679883,-6.9754944,-7.2557116
8071216,-6.6916847,-8.720266,-4.5122166
8071226,-8.575367,-10.5201235,5.773195
8071236,-3.006947,-16.48971,0.0
8071246,2.337539,-10.12734,-11.900852
8071256,-1.4489868,-1.8154248,-5.247488
8071266,-9.144184,-8.899893,0.8562195
8071276,-8.017328,-11.282937,6.4162574
8071286,-3.5829492,-12.761862,5.9073157
8071296,-1.2813355,-6.5922914,5.2426977
8071306,-1.1999048,-5.9049206,3.0776
8071316,-2.0537293,-8.377778,4.8594947
8071326,-2.1339624,-10.629097,5.1061816
8071336,-3.615282,-11.739188,7.291637
8071346,-1.7627344,-9.102272,1.6669335
8071356,-3.0871801,-8.096363,3.051255
8071366,-3.6464171,-8.892708,4.4906616
8071376,-2.3040087,-8.26641,5.6438637
8071386,-1.3232483,-4.228407,4.2104445
8071396,-1.5663428,-0.80233157,3.857179
8071412,-1.1196716,-1.3807287,-1.663341
8071422,-2.8764184,-5.1600695,2.0046313
8071432,-3.5110986,-7.6868153,6.575526
8071442,-3.6428246,-7.425758,7.914342
8071452,-4.366121,-7.941885,4.0823107
8071462,-6.331234,-8.8963,1.848955
8071472,-5.997129,-8.764574,3.737428
8071482,-4.9612827,-8.635242,4.651128
8071492,-4.6175976,-8.056846,4.211642
8071502,-4.4032435,-6.1456203,3.4883459
8071512,-2.9470716,-5.037924,-0.39877075
8071522,-4.815187,-4.629573,-1.3974938
8071532,-6.3911095,-6.133645,0.8969348
8071542,-6.4569726,-7.771838,8.528665
8071552,1.2705579,-4.653523,-4.7373486
8071562,-0.40835083,-3.8727465,-6.580316
8071572,-5.0798364,-4.0511756,2.3614893
8071582,-4.0415955,-8.128696,-3.2368689
8071592,-3.3805702,-7.39582,-5.3995714
8071602,-1.5196398,-5.083429,-9.592053
8071612,-2.3147864,-5.494175,-10.853031
8071622,-4.0044727,-8.386161,-10.260263
8071632,-3.1398706,-10.244696,-7.33834
8071642,-3.505111,-7.606582,-6.9994445
8071652,-5.17444,-5.698949,-6.6497717
8071662,-4.6894484,-9.602831,-14.082715
8071672,-7.5371265,-15.57601,-10.534493
8071685,-10.511741,-23.6592,-0.77838135
8071695,-4.040398,-17.335152,-7.203021
8071705,-1.7256116,-8.796906,-9.350156
8071715,-4.397256,-2.642904,-11.209888
8071725,-5.170847,-0.37003052,-15.06108
8071736,-6.3527894,-2.6464965,-15.5424795
8071746,-7.7047777,-6.2737536,-10.950029
8071756,-8.068821,-10.778786,-8.801697
8071766,-9.051976,-13.950989,-8.192164
8071776,-10.12255,-15.390395,-7.004235
8071786,-9.552535,-14.976057,-5.686974
8071796,-6.8018556,-12.347523,-7.284452
8071806,-6.148015,-7.7933936,-5.1193542
8071816,-5.725294,-3.1111305,-3.2931519
8071826,-3.878734,0.5903723,-2.523153
8071836,-4.1781116,-0.7137158,-3.7158728
8071846,-5.0091834,-4.28469,0.6777905
8071856,-3.911067,-6.9335814,0.53289187
8071866,-3.8320313,-9.778865,-0.14370117
8071876,-2.9722192,-10.0770445,-1.3004956
8071886,-1.8968555,-7.5395217,2.0058289
8071896,-0.5724097,-5.52052,2.286046
8071906,-2.2261705,-5.925278,1.9267932
8071916,-3.6068995,-7.6317296,1.223855
8071926,-2.1195922,-6.805448,0.6143225
8071936,-0.8262817,-4.743336,1.2094848
8071946,-0.2933899,-3.1566358,-0.085023195
8071956,-1.0765613,-2.9710217,1.4310242
8071966,-0.07664063,-6.245013,-2.1459374
8071976,1.0071057,-9.49745,-7.70837
8071986,0.5760022,-11.018288,-8.666378
8071996,0.014370117,-8.381371,-5.7851696
8072006,-1.4322217,-6.8725085,-2.926714
8072016,-6.5743284,-11.464958,3.4021254
8072026,-9.598041,-12.096046,4.684658
8072036,-8.909472,-9.489067,-3.06323
8072046,-8.104746,-8.854387,-9.168135
8072056,-7.795789,-11.316467,-15.403568
8072066,-6.822213,-15.296989,-15.641872
8072076,-5.2726355,-17.726738,-11.470946
8072090,-3.0165272,-16.43702,-12.21939
