3037622455
3039239792,0.7831714,-0.11136841,9.976454
3039239802,0.6622229,0.07903565,9.736952
3039239812,0.7041357,0.032332763,9.729767
3039239822,0.7592212,-0.21195923,10.007589
3039239832,0.88735473,-0.33410522,10.180031
3039239841,0.8957373,-0.45744872,10.386003
3039239851,0.8478369,-0.46104127,10.281818
3039239861,0.7831714,-0.17962646,10.2315235
3039239871,0.93286014,0.0023950196,10.002799
3039239881,0.93286014,0.065863036,9.995614
3039239891,0.98794556,-0.22632934,10.059082
3039239901,0.9915381,-0.33171022,10.188413
3039239911,1.0047107,-0.44667113,10.272239
3039239920,0.9891431,-0.42391846,10.213561
3039239930,0.91849,-0.34248778,10.221943
3039239940,1.0550061,-0.28500733,10.099797
3039239950,1.1532019,0.05269043,10.078242
3039239960,1.1567944,0.022752685,9.966874
3039239970,1.2226574,-0.041912843,9.923763
3039239980,1.3986914,0.021555176,9.980046
3039239990,1.4418018,0.122145995,9.83874
3039239999,1.4202466,0.25985962,9.746532
3039240009,1.4082714,0.368833,9.808803
3039240019,1.5615528,0.60833496,10.075848
3039240029,1.7244141,0.64066774,10.12255
3039240039,2.0405567,0.6969507,9.8590975
3039240049,2.3291564,0.7544311,9.73815
3039240059,2.6069787,0.5017566,9.533375
3039240068,2.9698243,0.4658313,9.830358
3039240078,3.1793885,1.0142908,9.992022
3039240088,3.4152977,1.4130615,9.85311
3039240098,3.730243,1.3747412,9.395661
3039240108,4.211642,0.9939331,9.249565
3039240118,4.518204,0.76760375,9.408834
3039240128,4.414021,0.6047424,9.15137
3039240138,3.8751416,0.366438,8.746612
3039240147,3.5697765,-0.14968872,7.907157
3039240157,3.1302905,-1.1280541,7.213799
3039240167,2.7638526,-2.1195922,7.0341725
3039240177,2.0453467,-2.518363,6.971902
3039240187,0.796344,-3.126698,6.668932
3039240197,-0.70653075,-3.8140686,6.5994763
3039240207,-2.1842577,-4.430786,7.268884
3039240217,-3.5446289,-5.126539,6.9539394
3039240226,-4.291875,-5.157675,5.7348742
3039240236,-4.60203,-5.045109,4.693041
3039240246,-5.085824,-5.9133034,3.7122803
3039240256,-5.994734,-6.6581545,3.7961059
3039240266,-7.052135,-7.0257897,4.5529323
3039240276,-8.637638,-7.9909825,5.0654664
3039240286,-9.333391,-8.635242,7.0401597
3039240295,-9.105865,-8.88193,8.5011215
3039240305,-8.499925,-8.807684,9.20885
3039240315,-7.489226,-8.042476,8.690329
3039240325,-7.0904555,-7.106023,6.4557753
3039240335,-6.6797094,-6.744375,5.034331
3039240345,-7.408993,-7.443721,4.550537
3039240355,-8.405321,-8.63644,5.3337083
3039240365,-7.749086,-9.426797,6.268964
3039240374,-6.2402234,-9.754914,6.013894
3039240384,-5.605543,-9.425599,5.9372535
3039240394,-5.4043617,-8.428074,4.893025
3039240404,-5.2115626,-7.5347314,3.8943017
3039240414,-4.8714695,-6.873706,3.1686108
3039240424,-4.6834607,-6.868916,2.3076012
3039240434,-4.2643323,-7.0581226,1.6956738
3039240444,-3.4631982,-7.047345,2.327959
3039240453,-2.3076012,-7.8556643,2.6931994
3039240509,0.1484912,-5.860613,6.3515916
3039240520,0.40954834,-6.1348424,6.009104
3039240529,0.5604346,-6.749165,4.4475513
3039240539,0.11735596,-8.632848,4.988826
3039240549,0.12693603,-11.161988,10.838661
3039240559,-1.1795471,-12.408596,11.5260315
3039240569,-1.2825329,-11.256592,10.083033
3039240579,-0.5640271,-9.982441,5.6151233
3039240589,-0.8095166,-9.418414,3.5973194
3039240598,-2.1758752,-9.025631,2.0441492
3039240608,-2.9051588,-8.480764,1.2585827
3039240618,-2.4045997,-8.296348,0.57480466
3039240628,-1.7004639,-8.091574,1.2250525
3039240638,-1.1256592,-8.614885,3.0105395
